CASE_T,DISTRICT,CASE_F,LOCATION,LANDA,LANDA_Z,SDATE,SCNT,SBUILD,TBUILD,BUITYPE,PBUILD,MBUILD,FDATE,FAREA,BUILD_R,BUILD_L,BUILD_B,BUILD_P,RULE,BUILD_C,TPRICE,UPRICE,UPNOTE,PARKTYPE,PAREA,PPRICE,RMNOTE,ELEVATOR,MB_AREA,SB_AREA,PU_AREA
買賣,大安區,房地(土地+建物),忠孝東路四段301-305號(單號),3.34,,1100207,土地:3建物:1車位:,四層,,大樓(11層含以上有電梯),商業用,,,43.08,3,2,0,有,有,,3800,88.21,否,,0,0,,有,,,
買賣,信義區,房地(土地+建物),吳興街524巷51-55號(單號),9.56,,1100301,土地:1建物:1車位:,一層,,公寓(5樓含以下無電梯),住家用,,,38.65,4,2,2,有,無,,1888,48.85,否,,0,0,建築物含有：其他增建。,無,,,
買賣,信義區,房地(土地+建物)+車位,信義路五段121-125號(單號),2.57,,1100209,土地:1建物:1車位:2,十四層,,大樓(11層含以上有電梯),住家用,,,26.14,1,1,1,有,有,,1630,62.36,是,其他2,3.93,0,,有,,,
買賣,大安區,房地(土地+建物),龍泉街91-95號(雙號),7.68,,1100322,土地:1建物:1車位:,三層,,華廈(10層含以下有電梯),住家用,,,45.79,3,2,2,有,無,,3850,84.08,否,,0,0,建築物含有：陽台外推。花台外推,有,,,
買賣,士林區,房地(土地+建物),士東路221-225號(雙號),10.95,,1100120,土地:1建物:1車位:,三層,,公寓(5樓含以下無電梯),住家用,,,38.28,4,2,2,有,無,,2060,53.81,否,,0,0,,無,,,
買賣,萬華區,房地(土地+建物)+車位,中華路二段416巷56-60號(雙號),14.37,,1100129,土地:1建物:1車位:1,四層,,大樓(11層含以上有電梯),住家用,,,55.53,3,2,2,有,有,,3150,56.73,是,坡道平面1,0,0,,有,,,
買賣,南港區,房地(土地+建物),舊莊街一段196-200號(雙號),5.23,,1100228,土地:1建物:1車位:,七層,,大樓(11層含以上有電梯),住家用,,,32.13,3,2,2,有,無,,1350,42.02,否,,0,0,建築物含有：陽台外推、其他增建。,有,,,
買賣,文山區,房地(土地+建物),辛亥路七段69巷11-15號(單號),10.8,,1100105,土地:1建物:1車位:,一層,,公寓(5樓含以下無電梯),住家用,,,37.25,3,1,2,有,無,,1838,49.34,否,,0,0,建築物含有：其他增建。,無,,,
預售屋,北投區,房地(土地+建物)+車位,文林段四小段176-180地號,8.22,,1091105,土地:13建物:1車位:1,六層,014,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,56.59,3,2,2,有,,,3790,77.14,否,坡道平面1,11.22,290,,,27.63,2.57,26.38
買賣,士林區,房地(土地+建物),重慶北路四段226-230號(雙號),8.85,,1100221,土地:1建物:1車位:,二層,,大樓(11層含以上有電梯),住家用,,,59.69,8,0,3,有,有,,2292,38.4,否,,0,0,,有,,,
買賣,文山區,房地(土地+建物)+車位,忠順街二段71-75號(單號),16.43,,1100227,土地:1建物:1車位:1,"四層,五層",,公寓(5樓含以下無電梯),住家用,,,63.78,4,2,3,有,無,,2280,35.75,是,坡道平面1,0,0,建築物含有：頂樓加蓋。,無,,,
買賣,南港區,土地,中南段四小段241-245地號,3.38,,1100226,土地:2建物:0車位:,,,,,,,0,,,,無,無,,250,73.96,-,,0,0,土地上有：未登記建物。,無,,,
買賣,中正區,房地(土地+建物),晉江街91-95號(雙號),7.89,,1100209,土地:1建物:1車位:,三層,,公寓(5樓含以下無電梯),住家用,,,30.91,4,2,2,有,無,,1868,60.43,否,,0,0,建築物含有：陽臺外推。,無,,,
買賣,南港區,房地(土地+建物),成福路186-190號(雙號),8.03,,1100102,土地:5建物:1車位:,"一層,騎樓",,公寓(5樓含以下無電梯),商業用,,,35.88,1,1,1,有,無,,2565,71.49,否,,0,0,建築物含有：其他增建。壹樓空地增建。,無,,,
買賣,士林區,房地(土地+建物)+車位,中山北路五段686-690號(單號),4.2,,1100228,土地:3建物:1車位:1,五層,,大樓(11層含以上有電梯),商業用,,,44.44,3,2,2,有,有,,2650,59.63,是,坡道平面1,0,0,,有,,,
買賣,士林區,房地(土地+建物),德行東路109巷63弄6-10號(單號),10,,1100225,土地:2建物:1車位:,一層,,公寓(5樓含以下無電梯),見使用執照,,,33.35,3,2,2,有,無,,2350,70.46,否,,0,0,建築物含有：其他增建。,無,,,
買賣,大安區,房地(土地+建物),光復南路76-80號(雙號),9.01,,1090821,土地:1建物:1車位:,八層,,大樓(11層含以上有電梯),住家用,,,60.55,3,2,2,有,有,,6903,114,否,,0,0,建築物含有：陽台外推。,有,,,
買賣,中正區,房地(土地+建物),忠孝西路一段46-50號(雙號),0.77,,1100228,土地:1建物:1車位:,十五層,,大樓(11層含以上有電梯),住家用,,,14.51,1,1,1,有,有,,1160,79.94,否,,0,0,建築物含有：陽台外推。,有,,,
買賣,士林區,房地(土地+建物),中山北路七段43巷1-5號(單號),7.67,,1100301,土地:2建物:1車位:,五層,,公寓(5樓含以下無電梯),住家用,,,29.65,3,2,2,有,無,,1330,44.86,否,,0,0,建築物含有：陽台外推。,無,,,
買賣,大安區,房地(土地+建物),和平東路二段311巷43弄16-20號(單號),7.54,,1100118,土地:1建物:1車位:,二層,,大樓(11層含以上有電梯),住家用,,,38.41,3,2,2,有,有,,2668,69.46,否,,0,0,建築物含有：其他增建。,有,,,
買賣,松山區,房地(土地+建物),八德路三段161-165號(單號),3.89,,1100320,土地:1建物:1車位:,九層,,大樓(11層含以上有電梯),見其他登記事項,,,43.28,3,2,2,有,有,,5585,129.04,否,,0,0,,有,,,
買賣,大同區,房地(土地+建物),西寧北路111-115號(雙號),1.64,,1100118,土地:1建物:1車位:,七層,,華廈(10層含以下有電梯),,,,12.72,0,1,0,有,有,,558,43.87,否,,0,0,,有,,,
買賣,松山區,房地(土地+建物),三民路136-140號(單號),13.5,,1100206,土地:1建物:1車位:,"四層,陽臺",,公寓(5樓含以下無電梯),住家用,,,31.53,3,2,1,有,有,,2420,76.75,否,,0,0,建築物含有：頂樓加蓋。,無,,,
買賣,文山區,土地,政大段三小段156-160地號,48.25,,1100220,土地:3建物:0車位:,,,,,,,0,,,,無,無,,6755,140,-,,0,0,,無,,,
買賣,內湖區,房地(土地+建物)+車位,文德路271-275號(單號),4.95,,1100227,土地:1建物:2車位:1,十層,010,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0950417,25.91,2,2,1,有,有,,1720,66.38,是,坡道機械1,0,0,建築物含有：陽台外推、夾層、其他增建。,有,,,
買賣,內湖區,房地(土地+建物),內湖路一段731-735號(單號),6.72,,1100209,土地:1建物:1車位:,五層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690415,30.77,2,1,1,有,無,,1400,45.5,否,,0,0,,無,,,
買賣,中山區,房地(土地+建物),中山北路一段83巷16-20號(雙號),5.54,,1100224,土地:2建物:1車位:,三層,005,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830701,29.14,1,1,1,有,有,,1420,48.73,否,,0,0,建築物含有：陽台外推、其他增建。,有,,,
買賣,內湖區,房地(土地+建物)+車位,星雲街168巷31-35號(單號),3.78,,1100311,土地:1建物:1車位:1,十八層,021,大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860124,28.12,1,1,1,有,有,,1300,46.23,是,坡道平面1,8.57,0,建築物含有：夾層、其他增建。,有,,,
買賣,內湖區,房地(土地+建物)+車位,港墘路11-15號(單號),11.15,,1100227,土地:1建物:1車位:1,六層,013,大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890609,52.34,3,2,2,有,有,,3590,68.59,是,坡道平面1,0,0,建築物含有：陽台外推。,有,,,
買賣,內湖區,房地(土地+建物),文德路22巷71-75號(單號),10.71,,1100220,土地:2建物:1車位:,二層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0730207,30.4,3,2,1,有,有,,1688,55.53,否,,0,0,建築物含有：其他增建。,有,,,
買賣,內湖區,房地(土地+建物)+車位,康樂街136巷30弄11-15號(單號),7.65,,1100221,土地:2建物:1車位:1,十層,015,大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090424,49.96,3,2,2,有,有,,2650,58.22,否,坡道平面1,8.74,250,,有,,,
買賣,內湖區,房地(土地+建物),成功路三段91-95號(單號),7.18,,1100324,土地:1建物:1車位:,二層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0720610,39.37,2,2,1,有,有,,2050,52.07,否,,0,0,,有,,,
買賣,內湖區,房地(土地+建物)+車位,康寧路三段189巷21弄21-25號(單號),3.67,,1100226,土地:1建物:1車位:1,十一層,014,大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020506,38.94,2,2,1,有,有,,2240,73.95,否,坡道平面1,12.03,250,,有,,,
買賣,內湖區,房地(土地+建物),內湖路二段261-265號(單號),3.08,,1100223,土地:1建物:1車位:,六層,013,大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050601,30.82,2,2,1,有,有,,2556,82.93,否,,0,0,,有,,,
買賣,內湖區,房地(土地+建物),康寧路三段56巷132弄26-30號(單號),11.99,,1100301,土地:1建物:1車位:,"三層,四層,五層",005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770922,42.94,6,1,3,有,無,,1850,43.08,否,,0,0,建築物含有：頂樓加蓋。,無,,,
買賣,內湖區,車位,金湖路121-125號(單號),1.16,,1100305,土地:1建物:1車位:2,"地下三層,地下四層,地下五層,地下六層",026,,見其他登記事項,見其他登記事項,1011121,20.92,,,,有,有,,400,0,-,坡道平面2,20.93,400,僅車位交易。,有,,,
買賣,中山區,房地(土地+建物),林森北路481-485號(單號),1.58,,1100202,土地:1建物:1車位:,十四層,014,大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920122,14.84,2,2,1,有,有,,1040,70.08,否,,0,0,,有,,,
買賣,內湖區,車位,瑞光路26巷20弄26-30號(雙號),0.19,,1100203,土地:1建物:1車位:3,"一層,二層,三層,四層,五層,六層,七層,屋頂突出物,地下一層,地下二層,地下三層,地下四層",007,,見其他登記事項,鋼筋混凝土造,1051209,32.98,,,,有,有,,450,0,-,坡道平面3,32.99,450,僅車位交易。,有,,,
買賣,中山區,房地(土地+建物),復興北路66-70號(雙號),3.35,,1100308,土地:1建物:1車位:,十一層,012,大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0680425,34.2,2,2,2,有,有,,2405,70.32,否,,0,0,建築物含有：陽台外推。,有,,,
租賃,南港區,建物,成福路211-215號(雙號),0,,1100225,土地:建物:1車位:,一層,005,店面(店鋪),商業用,鋼筋混凝土造,0740417,41.83,0,1,1,有,無,無,6,1314.85,否,,0,0,含增建或未登記建物。,,,,
租賃,中山區,建物,民生東路三段26-30號(單號),0,,1100301,土地:建物:1車位:,六層,012,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0690920,41.28,,,,無,無,無,5,1090.12,否,,0,0,,,,,
買賣,內湖區,房地(土地+建物)+車位,行善路446-450號(雙號),45.94,,1081028,土地:1建物:1車位:6,五層,009,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1090211,272.37,,,,無,無,,11381,41.79,是,坡道平面6,0,1080,特殊交易情況、條件：毛胚屋。,有,,,
租賃,南港區,建物,研究院路三段68巷1-5號(雙號),0,,1100223,土地:0建物:1車位:,一層,004,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670801,28.21,1,2,1,有,無,有,3,921.66,否,,0,0,,,,,
買賣,內湖區,房地(土地+建物),民權東路六段180巷156-160號(雙號),5.39,,1100221,土地:1建物:1車位:,二層,011,大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000221,29.46,2,1,1,有,有,,2120,71.96,否,,0,0,,有,,,
租賃,文山區,建物,汀州路四段266-270號(單號),0,,1100226,土地:建物:1車位:1,五層,014,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991104,54.35,3,2,2,有,有,無,4,791.17,是,坡道平面1,0,0,,,,,
租賃,中山區,建物,中山北路二段115巷21-25號(雙號),0,,1100226,土地:建物:1車位:,十二層,017,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0791019,26.67,2,2,1,有,無,有,3,1049.87,否,,0,0,,,,,
租賃,內湖區,建物,民權東路六段180巷42弄11-15號(單號),0,,1100227,土地:建物:1車位:,三層,015,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070718,37.73,3,2,2,有,無,有,5,1192.68,否,,0,0,,,,,
租賃,大安區,建物,光復南路240巷26-30號(雙號),0,,1100301,土地:建物:1車位:,五層,006,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,41.49,3,2,2,有,無,有,5,1277.42,否,,0,0,,,,,
租賃,中正區,建物,北平東路21-25號(雙號),0,,1100226,土地:建物:1車位:,五層,008,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0661111,18.26,2,1,1,有,有,有,3,1380.07,否,,0,0,,,,,
租賃,大同區,建物,民權西路106-110號(雙號),0,,1100226,土地:建物:1車位:,二層,014,辦公商業大樓,見其他登記事項,鋼筋混凝土造,1000330,69.96,4,0,1,有,有,無,8,1073.38,否,,0,0,,,,,
租賃,士林區,建物,德行東路190巷30弄16-20號(雙號),0,,1100228,土地:建物:1車位:,九層,012,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0790216,38.12,3,2,2,有,無,有,6,1479.54,否,,0,0,,,,,
租賃,大安區,建物,信義路三段101-105號(單號),0,,1100228,土地:建物:1車位:,五層,014,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960322,15.14,,,,無,無,有,3,1717.31,否,,0,0,,,,,
租賃,大同區,建物,市民大道一段201-205號(單號),0,,1100228,土地:建物:1車位:,十六層,018,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0980724,25.11,2,1,1,有,有,有,6,2389.49,否,,0,0,續租。含管理費、稅金或水電等費用。,,,,
租賃,大同區,建物,敦煌路80巷1-5號(雙號),0,,1100301,土地:建物:1車位:,十二層,015,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970516,46.06,4,2,2,有,有,有,6,1302.65,否,,0,0,續租。含管理費、稅金或水電等費用。,,,,
租賃,大同區,建物,市民大道一段201-205號(單號),0,,1100301,土地:建物:1車位:,十一層,018,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0980724,26.19,2,2,1,有,有,有,5,1794.58,否,,0,0,續租。含管理費、稅金或水電等費用。,,,,
租賃,大同區,建物,民權西路176-180號(單號),0,,1100225,土地:建物:1車位:,十二層,013,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031029,29.3,3,2,1,有,有,有,5,1808.87,否,,0,0,,,,,
租賃,士林區,建物,建業路31-35號(雙號),0,,1100228,土地:建物:1車位:,二層,004,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1060405,8.36,1,0,1,有,有,有,1,1555.02,否,,0,0,台北市都發局社會住宅包租代管第2期計畫,,,,
租賃,大安區,建物,忠孝東路四段11-15號(單號),8.24,,1100301,土地:建物:1車位:,五層,012,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0780302,64.86,4,2,1,有,有,有,14,2105.06,否,,0,0,,,,,
租賃,大同區,房地(土地+建物),太原路111-115號(單號),53.54,,1100227,土地:1建物:1車位:,見其他登記事項,003,公寓(5樓含以下無電梯),,加強磚造,,95.44,,,,無,無,無,10,1026.82,否,,0,0,,,,,
租賃,大同區,建物,市民大道一段206-210號(單號),0,,1100226,土地:建物:1車位:,十層,018,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0980724,27.57,2,1,1,有,有,有,5,1813.57,否,,0,0,租賃範圍不含車位，且無法區分車位面積。含管理費、稅金或水電等費用。,,,,
租賃,大同區,建物,市民大道一段211-215號(單號),0,,1100226,土地:建物:1車位:,十四層,018,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,0980724,14.52,,,,無,有,有,2,1570.25,否,,0,0,,,,,
租賃,大安區,建物,敦化南路一段177巷46-50號(雙號),0,,1100301,土地:建物:1車位:,三層,008,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1090309,23.65,1,2,1,有,有,有,7,2875.26,否,,0,0,含管理費、稅金或水電等費用。,,,,
租賃,內湖區,建物,瑞湖街101-105號(單號),0,,1100226,土地:建物:1車位:4,五層,008,辦公商業大樓,工業用,鋼筋混凝土造,0890113,150.99,,,,無,有,無,9,625.87,是,坡道平面4,0,0,,,,,
租賃,中山區,建物,松江路63巷1-5號(單號),0,,1100226,土地:建物:1車位:,五層,009,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070831,16.66,1,1,1,有,有,有,4,2581.03,否,,0,0,續租。含管理費、稅金或水電等費用。,,,,
租賃,中山區,建物,吉林路71-75號(單號),0,,1100226,土地:建物:1車位:,三層,014,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961231,83.92,3,2,2,有,有,有,7,798.38,否,,0,0,,,,,
租賃,中山區,建物,新生北路二段15巷1-5號(單號),0,,1100228,土地:建物:1車位:,五層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660114,31.74,3,2,2,有,無,有,3,882.17,否,,0,0,含增建或未登記建物。,,,,
租賃,信義區,建物,和平東路三段391巷11-15號(單號),0,,1100223,土地:建物:1車位:,一層,005,店面(店鋪),住商用,鋼筋混凝土造,,25.39,,,,無,無,無,4,1378.5,否,,0,0,租賃期間含免租金裝潢期。,,,,
買賣,士林區,房地(土地+建物),天母東路22巷21-25號(單號),3.74,,1100109,土地:1建物:1車位:,七層,,華廈(10層含以下有電梯),住家用,,,32.66,4,2,2,有,有,,1768,54.13,否,,0,0,建築物含有：陽台外推、其他增建。,有,,,
買賣,信義區,房地(土地+建物),松智路31巷6-10號(雙號),0.12,,1100319,土地:2建物:1車位:,二層,,大樓(11層含以上有電梯),住家用,,,.51,3,2,2,有,有,,41,80.39,否,,0,0,關係人間交易：親友、員工、共有人或其他特殊關係間之交易。,有,,,
買賣,北投區,土地,開明段一小段426-430地號,13.85,,1100317,土地:3建物:0車位:,,,,,,,0,,,,無,無,,74,5.34,-,,0,0,特殊交易標的類型：(包含)公共設施保留地(用地)。與政府有關之交易：協議價購。,無,,,
買賣,松山區,房地(土地+建物),民生東路四段80巷1弄11-15號(單號),15.88,,1100302,土地:1建物:1車位:,四層,,公寓(5樓含以下無電梯),住家用,,,44.16,4,2,2,有,無,,3200,72.46,否,,0,0,建築物含有：頂樓加蓋。,無,,,
買賣,大同區,房地(土地+建物),延平北路二段126-130號(單號),1.51,,1100313,土地:4建物:1車位:,九層,,大樓(11層含以上有電梯),住商用,,,13.88,1,1,1,有,有,,700,50.43,否,,0,0,關係人間交易：親友、員工、共有人或其他特殊關係間之交易。,有,,,
預售屋,北投區,房地(土地+建物)+車位,文林段四小段176-180地號,10.53,,1091105,土地:13建物:1車位:1,二層,014,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,69.42,4,2,3,有,,,4628,74.19,否,坡道平面1,11.22,310,,,34.63,4.12,30.67
買賣,松山區,房地(土地+建物),延吉街30巷11-15號(單號),8.97,,1100227,土地:1建物:1車位:,七層,,華廈(10層含以下有電梯),住家用,,,42.55,9,1,9,有,有,,3200,75.21,否,,0,0,,有,,,
買賣,中正區,房地(土地+建物),忠孝東路二段26-30號(雙號),6.09,,1100122,土地:2建物:1車位:,九層,,大樓(11層含以上有電梯),住家用,,,74.18,4,2,3,有,有,,8260,111.35,否,,0,0,建築物含有：陽台外推。,有,,,
買賣,南港區,房地(土地+建物),成福路121巷60弄6-10號(雙號),25.48,,1091230,土地:4建物:1車位:,"一層,二層,陽臺,平台",,透天厝,住家用,,,29.95,3,1,2,有,無,,2420,80.8,-,,0,0,關係人間交易：親友、員工、共有人或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易,無,,,
買賣,信義區,房地(土地+建物),忠孝東路五段451-455號(單號),2.05,,1100305,土地:3建物:1車位:,三層,,大樓(11層含以上有電梯),見其他登記事項,,,12.17,1,1,1,有,有,,1400,115.04,否,,0,0,,有,,,
買賣,北投區,房地(土地+建物)+車位,行義路124巷6-10號(雙號),19.92,,1091205,土地:4建物:1車位:1,四層,,華廈(10層含以下有電梯),住家用,,,66.19,3,2,2,有,有,,1900,28.71,是,坡道平面1,0,0,,有,,,
預售屋,北投區,房地(土地+建物)+車位,文林段四小段176-180地號,10.58,,1091108,土地:13建物:1車位:2,九層,014,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,80.64,4,2,3,有,,,5490,84.01,否,坡道平面2,22.43,600,,,34.63,4.12,41.89
買賣,大安區,房地(土地+建物)+車位,金山南路二段30巷11-15號(單號),18.6,,1091227,土地:1建物:2車位:2,四層,,大樓(11層含以上有電梯),住家用,,,100.47,3,2,2,有,有,,11000,132.66,否,坡道平面2,23.58,800,,有,,,
買賣,士林區,房地(土地+建物),德行東路186-190號(雙號),6.35,,1100219,土地:1建物:1車位:,三層,,公寓(5樓含以下無電梯),住家用,,,20.37,2,2,1,有,無,,1168,57.34,否,,0,0,,無,,,
買賣,松山區,房地(土地+建物),延壽街402巷1弄1-5號(單號),9.68,,1100221,土地:1建物:1車位:,三層,,公寓(5樓含以下無電梯),住家用,,,35.4,4,2,2,有,無,,2675,75.56,否,,0,0,建築物含有：陽台外推。,無,,,
買賣,大安區,房地(土地+建物),通化街39巷16-20號(雙號),7.87,,1100308,土地:1建物:1車位:,三層,,公寓(5樓含以下無電梯),住家用,,,46.49,4,2,4,有,無,,3150,67.76,否,,0,0,建築物含有：陽台外推。,無,,,
買賣,大安區,房地(土地+建物)+車位,金山南路二段186-190號(雙號),6.08,,1100223,土地:4建物:1車位:1,十二層,,大樓(11層含以上有電梯),住家用,,,53.21,2,2,2,有,有,,5600,134.03,否,坡道平面1,13.74,310,,有,,,
買賣,士林區,房地(土地+建物),延平北路五段221-225號(單號),3.15,,1100207,土地:2建物:1車位:,八層,,華廈(10層含以下有電梯),住家用,,,27.15,5,1,5,有,無,,1313,48.36,否,,0,0,建築物含有：陽台外推、頂樓加蓋、其他增建。,有,,,
買賣,大安區,房地(土地+建物),羅斯福路二段76-80號(單號),1.94,,1100318,土地:1建物:1車位:,十層,,大樓(11層含以上有電梯),住家用,,,22.2,0,1,1,有,有,,1718,77.39,否,,0,0,建築物含有：陽台外推。,有,,,
預售屋,北投區,房地(土地+建物)+車位,文林段四小段176-180地號,10.53,,1091111,土地:13建物:1車位:1,十三層,014,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,69.42,4,2,3,有,,,5455,88.75,否,坡道平面1,11.22,290,,,34.63,4.12,30.67
買賣,士林區,房地(土地+建物),至善路二段61-65號(單號),115.11,,1100129,土地:10建物:1車位:,"一層,二層,三層",,透天厝,住家用,,,102.55,5,3,3,有,無,,5500,53.63,-,,0,0,,無,,,
買賣,松山區,車位,民生東路四段80巷6-10號(單號),1.8,,1100318,土地:2建物:1車位:1,地下層,,,見使用執照,,,11.3,,,,有,有,,265,0,-,坡道平面1,11.3,265,僅車位交易。,有,,,
買賣,北投區,土地,開明段一小段426-430地號,3.46,,1100317,土地:3建物:0車位:,,,,,,,0,,,,無,無,,19,5.49,-,,0,0,特殊交易標的類型：(包含)公共設施保留地(用地)。與政府有關之交易：協議價購。,無,,,
